"","site_name","site_code","otter_region","latitude_N","longitude_E","layer_number","layer_thickness_cm","layer_volume_cm3","na.rm","dry_bulk_density","organic_dw_g","inorganic_dw_g","layer_depth_cm","organic_dw_percent","inorganic_dw_percent","organic_density","inorganic_density"
"291","Farallon Bay a","L_06_a","Low",55.19112,-133.105314,10,1,19.6349540849362,TRUE,1.22253456240145,13.99175,NA,18,58.2882478677876,NA,17.1053979634805,NA
"292","Farallon Bay a","L_06_a","Low",55.19112,-133.105314,11,1.1,21.5984494934298,TRUE,1.07297979917724,13.49285,NA,20,58.2223286601337,NA,14.4775554833286,NA
"293","Farallon Bay a","L_06_a","Low",55.19112,-133.105314,12,1.1,21.5984494934298,TRUE,1.05251999718384,12.93843,0.904620000000001,22,56.9152502111487,8.74545262952334,13.6179563071633,0.952130639852444
"294","Farallon Bay a","L_06_a","Low",55.19112,-133.105314,13,1.1,21.5984494934298,TRUE,1.11170896815089,14.27421,NA,24,59.4481572966604,NA,15.8687672702691,NA
"295","Farallon Bay a","L_06_a","Low",55.19112,-133.105314,14,1.1,21.5984494934298,TRUE,1.28640021166574,17.98488,NA,26,64.7304857968093,NA,23.135753438783,NA
"296","Farallon Bay a","L_06_a","Low",55.19112,-133.105314,15,1,19.6349540849362,TRUE,1.32749839328614,16.21441,NA,28,62.2067133518534,NA,21.5246032230828,NA
"297","Farallon Bay a","L_06_a","Low",55.19112,-133.105314,16,1.3,25.5254403104171,TRUE,1.28727534571031,22.96065,NA,30,69.8778420166369,NA,29.5566786664834,NA
"298","Farallon Bay a","L_06_a","Low",55.19112,-133.105314,17,1,19.6349540849362,TRUE,1.39683341663842,17.12265,0.518940000000001,32,62.4304511360438,4.93218647531246,23.9174897014039,0.724872733230344
"299","Farallon Bay a","L_06_a","Low",55.19112,-133.105314,18,1.1,21.5984494934298,TRUE,1.43651700597481,20.35502,NA,34,65.6051883323116,NA,29.2403323869574,NA
"300","Farallon Bay a","L_06_a","Low",55.19112,-133.105314,19,1.1,21.5984494934298,TRUE,1.40065748743689,20.34492,NA,36,67.2514208137437,NA,28.4962645293045,NA
"301","Farallon Bay a","L_06_a","Low",55.19112,-133.105314,20,1.1,21.5984494934298,TRUE,1.15058907388512,15.09129,NA,38,60.7272400963505,NA,17.3638733848318,NA
"302","Farallon Bay a","L_06_a","Low",55.19112,-133.105314,21,1,19.6349540849362,TRUE,1.67757204104035,23.24893,NA,40,70.5816652271392,NA,39.0017549521042,NA
"303","Farallon Bay a","L_06_a","Low",55.19112,-133.105314,22,1.2,23.5619449019235,TRUE,1.4681152232546,24.8386,0.484429999999996,42,71.8051899808191,4.83922848854397,36.4659267843318,0.711199057601221
"304","Farallon Bay a","L_06_a","Low",55.19112,-133.105314,23,1.2,23.5619449019235,TRUE,1.6324700766472,28.6797,NA,44,74.562118459855,NA,46.8187520572186,NA
"305","Farallon Bay a","L_06_a","Low",55.19112,-133.105314,24,1,19.6349540849362,TRUE,1.46783587449849,18.99834,NA,46,65.918644427705,NA,27.8864450079196,NA
"306","Farallon Bay a","L_06_a","Low",55.19112,-133.105314,25,1.1,21.5984494934298,TRUE,1.67338863889255,26.13507,NA,48,72.3109848212359,NA,43.7341292146615,NA
"307","Farallon Bay a","L_06_a","Low",55.19112,-133.105314,26,1.3,25.5254403104171,TRUE,1.21955780669906,21.3457,NA,50,68.5700977360885,NA,26.0323150744561,NA
"308","Farallon Bay a","L_06_a","Low",55.19112,-133.105314,27,1.1,21.5984494934298,TRUE,1.43637764411919,20.9045,0.447599999999994,52,67.3827253055987,4.32752688026493,30.0267564614896,0.64292263350774
"309","Farallon Bay a","L_06_a","Low",55.19112,-133.105314,28,1.2,23.5619449019235,TRUE,1.45803159047348,24.47147,NA,54,71.2331235376546,NA,35.6801763253241,NA
"310","Farallon Bay a","L_06_a","Low",55.19112,-133.105314,29,1.1,21.5984494934298,TRUE,1.41636185547975,20.34197,NA,56,66.496105745374,NA,28.8115903733135,NA
"311","Farallon Bay a","L_06_a","Low",55.19112,-133.105314,30,1.1,21.5984494934298,TRUE,1.50310882315305,22.47188,NA,58,69.2191732466097,NA,33.7776811008367,NA
"312","Hetta Cove a","L_07_a","Low",55.155625,-132.589934,1,1.4,27.4889357189107,TRUE,1.11748633392407,0.754980000000003,NA,0,2.58532394282277,NA,0.843679832386,NA
"313","Hetta Cove a","L_07_a","Low",55.155625,-132.589934,2,1.4,27.4889357189107,TRUE,1.25445016688214,0.597799999999999,0.845200000000002,2,1.81776440520517,2.63436771434628,0.749910309762144,1.06026128104879
"314","Hetta Cove a","L_07_a","Low",55.155625,-132.589934,3,1.3,25.5254403104171,TRUE,1.39142046397944,0.466520000000003,NA,4,1.36909275741363,NA,0.649125474855692,NA
"315","Hetta Cove a","L_07_a","Low",55.155625,-132.589934,4,1.3,25.5254403104171,TRUE,1.57697534344089,0.60331,NA,6,1.56383898091127,NA,0.951404994451326,NA
"316","Hetta Cove a","L_07_a","Low",55.155625,-132.589934,5,1.3,25.5254403104171,TRUE,1.50555835796166,0.610100000000003,NA,8,1.65103849536568,NA,0.918541154192416,NA
"317","Hetta Cove a","L_07_a","Low",55.155625,-132.589934,6,1.4,27.4889357189107,TRUE,1.66675605299919,0.648409999999998,NA,10,1.46616929833665,NA,1.0807412923252,NA
"318","Hetta Cove a","L_07_a","Low",55.155625,-132.589934,7,1.4,27.4889357189107,TRUE,1.71628106967939,0.530839999999998,1.0759,12,1.16811874656307,2.40827125564072,0.911070643028603,1.84654680286806
"319","Hetta Cove a","L_07_a","Low",55.155625,-132.589934,8,1.4,27.4889357189107,TRUE,1.58537021751699,0.808569999999996,NA,14,1.93455663609127,NA,1.28188279677771,NA
"320","Hetta Cove a","L_07_a","Low",55.155625,-132.589934,9,1.6,31.4159265358979,TRUE,1.52097153478508,0.916470000000004,NA,16,1.99355992719843,NA,1.39392478248449,NA
"321","Hetta Cove a","L_07_a","Low",55.155625,-132.589934,10,1.4,27.4889357189107,TRUE,1.81987038390813,0.667120000000004,NA,18,1.37629432464265,NA,1.2140719305128,NA
"322","Hetta Cove a","L_07_a","Low",55.155625,-132.589934,11,1.6,31.4159265358979,TRUE,1.72810405378191,1.02984,NA,20,1.9688208849791,NA,1.77967067874677,NA
"323","Hetta Cove a","L_07_a","Low",55.155625,-132.589934,12,1.5,29.4524311274043,TRUE,1.70316466518535,0.659910000000004,1.0351,22,1.35845863907111,2.16684111366967,1.12393539420247,1.76294574493335
"324","Hetta Cove a","L_07_a","Low",55.155625,-132.589934,13,1.3,25.5254403104171,TRUE,1.86607711446846,0.684339999999999,NA,24,1.48697963915201,NA,1.27703121251534,NA
"325","Hetta Cove a","L_07_a","Low",55.155625,-132.589934,14,1.4,27.4889357189107,TRUE,2.03058643560362,0.56277,NA,26,1.0397721100074,NA,1.14275312836465,NA
"326","Hetta Cove a","L_07_a","Low",55.155625,-132.589934,15,1.5,29.4524311274043,TRUE,2.06872396157844,0.72139,NA,28,1.22007423715128,NA,1.49235677864307,NA
"327","Hetta Cove a","L_07_a","Low",55.155625,-132.589934,16,1.4,27.4889357189107,TRUE,1.8806872164365,0.5364,NA,30,1.06692572036879,NA,1.00880062289654,NA
"328","Hetta Cove a","L_07_a","Low",55.155625,-132.589934,17,1.4,27.4889357189107,TRUE,2.0933709689027,0.44952,1.1631,32,0.802078638393358,2.09749728593121,0.941012117941139,2.43479977393073
"329","Hetta Cove a","L_07_a","Low",55.155625,-132.589934,18,1.6,31.4159265358979,TRUE,2.2491076275997,1.03427000000001,NA,34,1.49171413353242,NA,2.32618454599756,NA
"330","N Fish Egg Island a","M_02_a","Mid",55.49709,-133.17,1,1.6,31.4159265358979,TRUE,0.91785578779766,-1.32392,NA,0,-4.90540227099762,NA,-1.21516763458108,NA
"331","N Fish Egg Island a","M_02_a","Mid",55.49709,-133.17,2,1.6,31.4159265358979,TRUE,1.48415835982815,0.952110000000005,1.276,2,2.1150968478035,2.90259914559855,1.41308201597599,1.89378606714072
"332","N Fish Egg Island a","M_02_a","Mid",55.49709,-133.17,3,1.6,31.4159265358979,TRUE,1.16138799720927,0.627160000000003,NA,4,1.78478837582437,NA,0.728376096329769,NA
"333","N Fish Egg Island a","M_02_a","Mid",55.49709,-133.17,4,1.6,31.4159265358979,TRUE,1.0484093143764,0.507910000000003,NA,6,1.60759399919354,NA,0.532497574864918,NA
"334","N Fish Egg Island a","M_02_a","Mid",55.49709,-133.17,5,1.6,31.4159265358979,TRUE,1.3245692420515,0.726660000000003,NA,8,1.81008482234935,NA,0.962511485429148,NA
"335","N Fish Egg Island a","M_02_a","Mid",55.49709,-133.17,6,1.5,29.4524311274043,TRUE,1.27699814787122,0.620919999999998,NA,10,1.72262067388947,NA,0.792913689976196,NA
"336","N Fish Egg Island a","M_02_a","Mid",55.49709,-133.17,7,1.4,27.4889357189107,TRUE,1.32043307791759,1.12543,0.730399999999996,12,3.22820389404982,2.17546702249332,1.48605499888079,0.964444320111002
"337","N Fish Egg Island a","M_02_a","Mid",55.49709,-133.17,8,1.6,31.4159265358979,TRUE,1.22125954032135,0.821839999999995,NA,14,2.22745133751697,NA,1.00367994061769,NA
"338","N Fish Egg Island a","M_02_a","Mid",55.49709,-133.17,9,1.6,31.4159265358979,TRUE,1.10778429406603,0.599170000000001,NA,16,1.79510671113513,NA,0.663751115475545,NA
"339","N Fish Egg Island a","M_02_a","Mid",55.49709,-133.17,10,1.6,31.4159265358979,TRUE,1.30038723999812,0.701480000000004,NA,18,1.7793831718568,NA,0.912195641113886,NA
"340","N Fish Egg Island a","M_02_a","Mid",55.49709,-133.17,11,1.5,29.4524311274043,TRUE,0.490718064579471,0.30477,NA,20,2.35150424670386,NA,0.149556144541885,NA
"341","N Fish Egg Island a","M_02_a","Mid",55.49709,-133.17,12,NA,NA,TRUE,NA,NA,NA,22,NA,NA,NA,NA
"342","N Fish Egg Island a","M_02_a","Mid",55.49709,-133.17,13,1.5,29.4524311274043,TRUE,0.465382634822512,-0.649149999999999,NA,24,-5.33651312733726,NA,-0.302103137395033,NA
"343","N Fish Egg Island a","M_02_a","Mid",55.49709,-133.17,14,1.6,31.4159265358979,TRUE,0.73701630201938,0.54813,NA,26,2.54393630900196,NA,0.403980745625883,NA
"344","N Fish Egg Island a","M_02_a","Mid",55.49709,-133.17,15,1.5,29.4524311274043,TRUE,0.753360220214714,-0.77392,NA,28,-3.76332556763283,NA,-0.583040541628572,NA
"345","N Fish Egg Island a","M_02_a","Mid",55.49709,-133.17,16,1.6,31.4159265358979,TRUE,1.20621812495962,3.13653,NA,30,8.551527195723,NA,3.7833393354796,NA
"346","N Fish Egg Island a","M_02_a","Mid",55.49709,-133.17,17,1.7,33.3794219443916,TRUE,1.33052603708921,0.529150000000001,1.3318,32,1.22732157216844,3.13729296233906,0.704047852525759,1.77199457619542
"347","N Fish Egg Island a","M_02_a","Mid",55.49709,-133.17,18,1.6,31.4159265358979,TRUE,1.19396001124268,0.74915,NA,34,2.07262013879071,NA,0.894455142422456,NA
"348","N Fish Egg Island a","M_02_a","Mid",55.49709,-133.17,19,1.8,35.3429173528852,TRUE,1.53855946460404,1.6568,NA,36,3.14550604429642,NA,2.54908532095598,NA
"349","S Fish Egg Island a","M_03_a","Mid",55.48442,-133.175,1,1.5,29.4524311274043,TRUE,0.49136962369583,0.491539999999999,NA,0,3.77310406395101,NA,0.241527824831448,NA
"350","S Fish Egg Island a","M_03_a","Mid",55.48442,-133.175,2,1.6,31.4159265358979,TRUE,1.31921686131532,0.6511,1.45245,2,1.64733391744405,11.576332300394,0.858942098402405,1.91609653021744
"351","S Fish Egg Island a","M_03_a","Mid",55.48442,-133.175,3,1.6,31.4159265358979,TRUE,1.40701946032026,0.786540000000002,NA,4,1.84800643961662,NA,1.1066770863203,NA
"352","S Fish Egg Island a","M_03_a","Mid",55.48442,-133.175,4,1.5,29.4524311274043,TRUE,1.48179889840714,0.786149999999999,NA,6,1.87169123844225,NA,1.16491620398278,NA
"353","S Fish Egg Island a","M_03_a","Mid",55.48442,-133.175,5,1.4,27.4889357189107,TRUE,1.20410663906604,-9.01623,NA,8,-28.6339696416526,NA,-10.8565024023464,NA
"354","S Fish Egg Island a","M_03_a","Mid",55.48442,-133.175,6,1.6,31.4159265358979,TRUE,1.371997096783,1.01165,NA,10,2.4366668930757,NA,1.38798086296053,NA
"355","S Fish Egg Island a","M_03_a","Mid",55.48442,-133.175,7,1.6,31.4159265358979,TRUE,1.28148249754778,1.83771,0.664609999999996,12,4.76153955175908,1.64175701423089,2.35499320056853,0.851686082695224
"356","S Fish Egg Island a","M_03_a","Mid",55.48442,-133.175,8,1.6,31.4159265358979,TRUE,1.43684509665568,0.886629999999997,NA,14,2.04094551555034,NA,1.27394996804782,NA
"357","S Fish Egg Island a","M_03_a","Mid",55.48442,-133.175,9,1.6,31.4159265358979,TRUE,1.35484369532644,1.17838,NA,16,2.86796571038603,NA,1.59652071369877,NA
"358","S Fish Egg Island a","M_03_a","Mid",55.48442,-133.175,10,1.6,31.4159265358979,TRUE,1.4722277869841,0.739130000000003,NA,18,1.65566518705951,NA,1.08816772419356,NA
"359","S Fish Egg Island a","M_03_a","Mid",55.48442,-133.175,11,1.6,31.4159265358979,TRUE,1.54285693100965,0.907060000000001,NA,20,1.94747322938193,NA,1.39946380784161,NA
"360","S Fish Egg Island a","M_03_a","Mid",55.48442,-133.175,12,1.6,31.4159265358979,TRUE,1.50428955026996,0.939969999999995,0.767150000000001,22,2.06434686702304,1.72328431956159,1.41398704856725,1.1540157284896
"361","S Fish Egg Island a","M_03_a","Mid",55.48442,-133.175,13,1.6,31.4159265358979,TRUE,1.49254741687853,0.83314,NA,24,1.83671462780041,NA,1.24350095489818,NA
"362","S Fish Egg Island a","M_03_a","Mid",55.48442,-133.175,14,1.6,31.4159265358979,TRUE,1.50477529115628,0.772370000000002,NA,26,1.69559542979328,NA,1.16224329163038,NA
"363","S Fish Egg Island a","M_03_a","Mid",55.48442,-133.175,15,1.5,29.4524311274043,TRUE,1.45780834913997,0.744510000000005,NA,28,1.80483466166897,NA,1.08535289401821,NA
"364","S Fish Egg Island a","M_03_a","Mid",55.48442,-133.175,16,1.6,31.4159265358979,TRUE,1.39718368483718,0.80594,NA,30,1.91497450470701,NA,1.12604621895768,NA
"365","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,1,0.9,17.6714586764426,TRUE,0.264752903858293,0.59102,NA,0,15.9675149065621,NA,0.156474261238328,NA
"366","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,2,1,19.6349540849362,TRUE,0.535298934468282,0.57934,0.421219999999998,2,6.26065794507255,4.86488234519619,0.310120084694855,0.225478617176729
"367","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,3,1,19.6349540849362,TRUE,0.701487762101113,0.739250000000002,NA,4,5.8864748436312,NA,0.518574828133249,NA
"368","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,4,1.1,21.5984494934298,TRUE,0.702661550062499,0.84836,NA,6,6.01617010594036,NA,0.596109952611021,NA
"369","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,5,1.1,21.5984494934298,TRUE,0.63713277215506,0.775120000000001,NA,8,6.16697748725424,NA,0.493854354352831,NA
"370","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,6,1.1,21.5984494934298,TRUE,0.863541616988461,0.868020000000001,NA,10,5.00500200368448,NA,0.749571394378325,NA
"371","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,7,1.1,21.5984494934298,TRUE,0.886395109325962,0.838270000000001,0.602919999999997,12,4.73799900409723,3.575931911865,0.743038428294675,0.534425339314807
"372","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,8,1.2,23.5619449019235,TRUE,0.972820796220809,0.92614,NA,14,4.32013822352543,NA,0.90096825221194,NA
"373","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,9,1.1,21.5984494934298,TRUE,1.11948128532815,0.807830000000003,NA,16,3.57245043398046,NA,0.904350566726644,NA
"374","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,10,1.1,21.5984494934298,TRUE,1.43822268396856,0.747869999999999,NA,18,2.51365609627228,NA,1.07560359865956,NA
"375","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,11,1.2,23.5619449019235,TRUE,1.35575904845581,0.75826,NA,20,2.49391945560421,NA,1.0280178560821,NA
"376","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,12,1.1,21.5984494934298,TRUE,1.41540160136492,0.87669,1.01229,22,3.02864271246774,3.60622344200204,1.24086842990061,1.4327968870457
"377","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,13,1,19.6349540849362,TRUE,1.46167441369361,0.973389999999998,NA,24,3.56896675627673,NA,1.42277925754522,NA
"378","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,14,1.1,21.5984494934298,TRUE,1.50467791726837,0.813049999999997,NA,26,2.63697821529391,NA,1.22337838063504,NA
"379","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,15,1.1,21.5984494934298,TRUE,1.43333112913579,0.662479999999999,NA,28,2.26669759733065,NA,0.949553206429873,NA
"380","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,16,1.2,23.5619449019235,TRUE,1.36528457790316,1.07727,NA,30,3.50395975066646,NA,1.47078011723773,NA
"381","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,17,1.1,21.5984494934298,TRUE,1.58484524597068,0.960450000000005,0.915280000000003,32,2.93502425608314,2.87963715716059,1.52216461649254,1.45057715673204
"382","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,18,1.2,23.5619449019235,TRUE,1.52501332761655,0.763750000000002,NA,34,2.22735822919553,NA,1.16472892896714,NA
"383","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,19,1.1,21.5984494934298,TRUE,1.66585939471928,0.619100000000003,NA,36,1.79259208641968,NA,1.03133355127071,NA
"384","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,20,1.2,23.5619449019235,TRUE,1.49661117309214,1.13006,NA,38,3.35642211331095,NA,1.6912604222645,NA
"385","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,21,1.1,21.5984494934298,TRUE,1.27232883121353,0.767379999999999,NA,40,2.96127017644598,NA,0.976359698496637,NA
"386","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,22,1.2,23.5619449019235,TRUE,1.49041389181473,0.73189,1.58273000000001,42,2.18257411877254,4.82217224885924,1.09081902328028,2.35892277899194
"387","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,23,1.2,23.5619449019235,TRUE,1.62793352414931,0.775459999999995,NA,44,2.10732732815971,NA,1.26239733063681,NA
"388","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,24,1.1,21.5984494934298,TRUE,1.31776311112786,0.897280000000002,NA,46,3.3109902011251,NA,1.18240248435281,NA
"389","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,25,1.2,23.5619449019235,TRUE,1.5712026385809,0.635909999999996,NA,48,1.78734699648072,NA,0.999143469899975,NA
"390","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,26,1.2,23.5619449019235,TRUE,1.63903277767394,0.6419,NA,50,1.7286454787532,NA,1.0520951399889,NA
"391","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,27,1.2,23.5619449019235,TRUE,1.72052647473472,0.771990000000002,1.1568,52,1.97939403604955,3.02418959535518,1.32822923323046,1.99030502597313
"392","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,28,1.2,23.5619449019235,TRUE,1.69680389995039,0.921840000000003,NA,54,2.38754263422741,NA,1.56418170713028,NA
"393","S Wadleigh Island a","M_04_a","Mid",55.52904,-133.147,29,1.3,25.5254403104171,TRUE,1.96121200618702,0.755649999999996,NA,56,1.55577910222084,NA,1.48198985247521,NA
"394","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,1,1,19.6349540849362,TRUE,0.589400919907351,2.3852,NA,0,20.6102899369732,NA,1.40583907416301,NA
"395","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,2,1,19.6349540849362,TRUE,0.344436252345938,1.52857,2.53326,2,22.601985216598,34.5656338520148,0.526494922248431,0.872546580617872
"396","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,3,1.3,25.5254403104171,TRUE,0.376998002109793,1.91412,NA,4,19.8910115722267,NA,0.721619415798396,NA
"397","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,4,1.2,23.5619449019235,TRUE,0.433875049048496,2.07578,NA,6,20.3051177058654,NA,0.900629149313887,NA
"398","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,5,0.9,17.6714586764426,TRUE,0.380878575064803,1.64535,NA,8,24.4455240778049,NA,0.626678563482873,NA
"399","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,6,1,19.6349540849362,TRUE,0.431338416344838,1.83333,NA,10,21.6467457207258,NA,0.790785658837483,NA
"400","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,7,1.1,21.5984494934298,TRUE,0.48036596345289,2.07301,2.9446,12,19.9805111439245,27.3755590904316,0.995803445897475,1.41448561598338
"401","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,8,0.9,17.6714586764426,TRUE,0.51515894452651,1.81702,NA,14,19.9593348133323,NA,0.936054105383559,NA
"402","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,9,1.1,21.5984494934298,TRUE,0.51432488259767,2.04196,NA,16,18.381761190859,NA,1.05023083726914,NA
"403","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,10,1,19.6349540849362,TRUE,0.437160176839185,1.74473,NA,18,20.3262725982744,NA,0.762726475336632,NA
"404","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,11,1.2,23.5619449019235,TRUE,0.562187037408727,2.18442,NA,20,16.4908932510558,NA,1.22805260825637,NA
"405","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,12,0.9,17.6714586764426,TRUE,0.736672633445597,2.00022,2.97795,22,15.3649386084584,22.4151570555112,1.47350733487055,2.19377426876931
"406","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,13,0.9,17.6714586764426,TRUE,1.38449747969109,2.0078,NA,24,8.20646045199703,NA,2.77979403972377,NA
"407","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,14,1.3,25.5254403104171,TRUE,1.1240413348831,2.34785,NA,26,8.18304280165136,NA,2.63908044810528,NA
"408","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,15,0.9,17.6714586764426,TRUE,0.871265371008946,1.94728,NA,28,12.6475251241676,NA,1.6965976316583,NA
"409","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,16,1.2,23.5619449019235,TRUE,1.992424657447,2.13516,NA,30,4.54817724420284,NA,4.25414543159454,NA
"410","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,17,1.1,21.5984494934298,TRUE,1.67779358472113,1.99945,4.33273000000001,32,5.51759022499748,11.9852527668351,3.35466438297068,7.26942659832881
"411","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,18,0.9,17.6714586764426,TRUE,0.939074713856088,2.16798,NA,34,13.0641971410356,NA,2.03589519814572,NA
"412","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,19,0.9,17.6714586764426,TRUE,0.962657939645793,1.89579,NA,36,11.1441213244868,NA,1.8249972954011,NA
"413","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,20,1.1,21.5984494934298,TRUE,0.648029850673201,1.98628,NA,38,14.1913229364038,NA,1.28716873179517,NA
"414","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,21,1,19.6349540849362,TRUE,0.751484823247955,1.89893,NA,40,12.8694163548593,NA,1.42701707541024,NA
"415","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,22,1,19.6349540849362,TRUE,1.31724372199285,2.31616,5.2473,42,8.95514309067191,20.6560997356627,3.05094721913095,6.91197298241305
"416","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,23,1.1,21.5984494934298,TRUE,1.46904248889032,2.95472,NA,44,9.31235234346832,NA,4.34060922277401,NA
"417","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,24,1,19.6349540849362,TRUE,1.48130776747342,2.26398,NA,46,7.78390265084797,NA,3.35365115940448,NA
"418","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,25,1.2,23.5619449019235,TRUE,1.09863299094154,2.30532,NA,48,8.90568737534252,NA,2.53270060667736,NA
"419","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,26,1.1,21.5984494934298,TRUE,1.10829807515959,2.40665,NA,50,10.0538819393154,NA,2.66728556258284,NA
"420","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,27,1.1,21.5984494934298,TRUE,1.26090995598015,2.11616,6.55907,52,7.77037273671958,24.1661674319143,2.66828721244695,8.27039666497069
"421","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,28,1.1,21.5984494934298,TRUE,1.28074749108332,2.1864,NA,54,7.90393808726433,NA,2.80022631450456,NA
"422","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,29,1,19.6349540849362,TRUE,1.458719988654,2.15419,NA,56,7.52111417189502,NA,3.14236001235856,NA
"423","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,30,1,19.6349540849362,TRUE,1.22317729372363,2.09995,NA,58,8.74358736280049,NA,2.56861115795494,NA
"424","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,31,1,19.6349540849362,TRUE,1.32665907377825,2.13708,NA,60,8.2041115763474,NA,2.83517657339003,NA
"425","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,32,1,19.6349540849362,TRUE,1.12042380668859,2.37821,5.01421000000001,62,10.8103058846418,23.2612438167069,2.66460310130488,5.61804025573602
"426","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,33,1.2,23.5619449019235,TRUE,1.0465201452019,2.46288,NA,64,9.98813774811878,NA,2.57745353521485,NA
"427","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,34,0.9,17.6714586764426,TRUE,0.968884929845912,1.64553,NA,66,9.61083683134939,NA,1.59432921860934,NA
"428","Shinaku Inlet a","M_05_a","Mid",55.59929,-133.16,35,1.1,21.5984494934298,TRUE,1.21624980570901,2.28746,NA,68,8.70779405925819,NA,2.78212278056714,NA
"429","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,1,1.1,21.5984494934298,TRUE,2.36149868144542,1.207,NA,0,2.54820046800752,NA,2.85032890850462,NA
"430","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,2,1.1,21.5984494934298,TRUE,2.11091356413659,1.22943,NA,2,2.79393494112859,NA,2.59522046315644,NA
"431","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,3,1.1,21.5984494934298,TRUE,1.22467818849896,0.59657,NA,4,2.38859406993495,NA,0.730606266912826,NA
"432","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,4,1.3,25.5254403104171,TRUE,1.02424873702689,0.49052,NA,6,2.02072799267707,NA,0.502414490486431,NA
"433","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,5,1.1,21.5984494934298,TRUE,1.45787687257729,0.447880000000001,NA,8,1.4974236075913,NA,0.652953893689918,NA
"434","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,6,1.3,25.5254403104171,TRUE,1.47432167838617,0.567430000000002,NA,10,1.57694480734861,NA,0.836574349966665,NA
"435","Tracadero Bay a","M_06_a","Mid",55.344914,-133.0011,7,1.1,21.5984494934298,TRUE,1.7539573852986,0.635580000000004,NA,12,1.75335122418444,NA,1.11478023494809,NA
